ax_lin,ay_lin,az_lin
1.649500,6.735000,-21.162800
1.336200,-1.193700,-19.441300
1.403400,-2.877300,-6.437500
2.006500,-5.982400,6.432200
-1.287400,-4.796700,9.710000
-2.741800,0.093500,9.785400
-1.541300,-7.711500,12.452600
-2.982500,-3.207100,12.390300
0.192300,0.774400,12.328400
2.491000,9.077800,7.575100
-2.230300,-5.172900,9.038500
3.226100,7.904900,-18.471200
5.035300,13.475000,-21.464900
5.629800,2.776900,-18.786300
3.437800,-2.477300,-8.471500
5.837000,0.964300,4.687100
4.878500,-0.110500,11.276700
1.348600,1.889400,11.715900
0.879600,-2.147400,10.313300
1.861700,-6.230700,12.329600
1.089900,-0.175200,12.268000
-0.412100,1.067200,12.206700
0.121300,14.585600,12.145600
1.550600,17.625000,12.084900
0.792100,16.502600,-0.180900
-0.934800,21.434000,-14.738000
0.368700,15.760000,-20.085700
-1.484800,15.936200,-21.465200
1.775500,1.791800,-18.093100
0.198600,2.099800,-4.285800
-0.107500,5.142000,7.212400
-2.971300,2.866700,10.240900
-5.056000,-0.252800,10.525700
-4.148900,-4.169200,10.265700
-3.430000,-6.278800,12.227500
-2.845700,-3.683300,12.166400
-4.244600,0.250500,12.105500
-0.920400,5.039200,12.045000
0.890500,13.216400,11.984800
2.144300,25.067900,7.726500
1.687900,28.495100,-7.253800
1.546100,25.414900,-16.980900
2.517800,26.055200,-20.937600
4.282900,21.421000,-22.946700
6.144100,14.214800,-21.366400
5.734500,5.519500,-15.158900
4.399900,-2.424600,-2.598400
0.669900,9.788700,-22.612500
3.433300,-0.521600,10.987100
1.745600,-3.760000,9.852700
2.809200,-3.031000,12.431300
2.468700,-8.501600,12.369100
0.283000,-7.124600,12.307300
0.648600,2.824500,12.245800
1.005200,7.995900,4.890600
-1.113600,2.765600,-12.606300
-0.338300,1.217100,-20.278600
1.343400,1.875900,-21.232900
-0.531600,0.658300,-11.756600
1.239300,-10.214000,4.225600
-5.470400,-10.870700,9.139800
-3.934600,-4.682400,9.194200
-3.800500,-8.455200,12.376600
-5.814300,-0.484500,12.314800
-1.648200,-3.091600,12.253200
-4.471100,7.209100,-5.818500
-0.583400,3.248200,-17.278100
2.786800,9.177700,-20.802000
2.527400,-4.539800,-18.079000
5.445900,-6.016000,-5.001100
5.356700,-6.212300,7.434800
1.395500,-5.239900,10.760100
1.376600,-7.387100,9.267000
2.773300,-8.751400,12.389500
0.841100,-2.168500,12.327600
0.310300,9.114100,12.265900
1.302400,20.833600,12.204600
0.764500,24.842600,0.574500
-1.036100,27.899100,-12.651900
-0.525700,22.541400,-19.268300
0.620700,22.893400,-21.917200
0.977500,16.878500,-22.722700
-0.328500,4.032900,-18.843900
0.533400,-1.037000,-7.358700
0.707100,-5.142500,5.172300
-1.932100,-6.806400,9.934000
-4.851200,-9.622500,8.290100
-2.806200,-7.041200,12.537500
-9.712500,-9.115000,12.474800
-7.879000,-1.172000,12.412500
-6.266800,14.245000,-2.047400
-2.818200,0.233000,-16.688100
3.468100,-2.561100,-20.643900
4.740000,-2.555500,-16.270300
5.883900,-4.677900,-0.274900
3.931400,-6.894600,8.986900
1.202200,-8.535400,8.625100
2.506900,-7.270200,12.542000
-0.377200,-2.403400,12.479300
0.172800,-2.596300,12.416900
-3.643300,1.808600,-4.235400
-2.169100,-0.633500,-17.256600
-2.470400,8.480000,-20.678200
-4.767200,-9.485300,-12.484300
-1.047300,-6.797400,4.047300
-1.375700,-5.002400,9.293600
-4.311900,-11.242400,8.613200
-1.754800,-4.706700,12.518300
-2.308400,-0.076700,12.455700
2.333400,0.061900,12.393400
2.104900,9.560400,-7.747500
3.386000,6.524300,-17.808100
4.741700,-0.438300,-20.991000
4.722700,-4.148800,-15.931700
5.466500,0.909700,0.843600
3.863900,-7.025700,9.930700
1.139900,-3.218200,8.379700
1.131800,-7.255600,12.548100
-2.365000,-5.451100,10.627100
0.720900,-2.264000,12.432200
2.142400,9.016800,4.604300
0.220500,10.284700,-12.717300
1.208300,6.303700,-18.158500
1.810000,5.750300,-21.959200
1.207500,-0.279000,-16.771200
1.844900,-1.740800,-1.583600
1.187500,3.005400,9.112300
-1.616100,1.789300,10.529900
-2.263400,-4.110500,9.309600
-0.836500,-6.341900,12.558200
-1.773700,-2.559300,12.495400
-1.717100,2.653300,12.432900
2.063800,12.713200,12.370800
3.168800,15.993000,1.364200
1.491900,19.969000,-12.464300
3.138300,21.839900,-18.033100
5.005200,17.362600,-21.443600
3.972200,3.275400,-21.531800
4.307400,-7.145400,-9.518500
4.836300,-8.725300,5.330200
2.927200,-8.207500,10.412800
1.811600,-9.391300,9.829300
2.698500,-6.489500,12.589200
-0.734600,-5.813600,12.526200
0.065000,1.173900,12.463600
1.268100,25.656200,12.401300
0.084500,25.082300,-4.246100
-1.257600,25.519300,-14.696000
-0.581600,25.020000,-18.742800
0.519900,21.732600,-21.854300
0.631600,17.591800,-22.643400
-0.026900,9.094100,-19.725300
0.357000,5.683700,-11.331300
0.798400,-1.126800,-0.465200
-0.201700,-1.547800,8.547400
-3.222400,1.121800,11.414400
-4.471700,-0.756800,10.082400
-3.886900,-7.744900,12.121900
-2.761700,-3.030600,12.697000
-2.280900,-1.571400,12.633500
-3.036800,1.625000,12.570300
1.420400,17.664300,12.507500
1.649200,21.498500,-3.335000
0.902200,22.773100,-14.997600
2.897100,19.566100,-19.257400
3.895400,14.144500,-22.199500
4.547900,2.046600,-20.525200
4.758700,-4.640900,-9.958600
4.854100,-8.902500,4.098700
3.840900,-2.695400,11.220200
0.566400,-5.984800,11.209400
1.764600,-8.092500,10.926900
2.292000,-10.215800,12.709000
0.007100,-2.279200,12.645500
0.157200,7.004600,12.582200
1.181100,11.821400,11.266500
-0.397600,23.949200,-6.414900
-1.282100,17.371400,-16.034100
0.301900,11.601000,-20.071900
1.141600,3.145100,-21.994700
1.076300,-3.774300,-14.220900
1.623800,-5.931100,0.053200
0.655300,-4.333400,9.275300
-2.686600,-5.503300,9.703200
-2.882900,-8.495100,9.497400
-2.918500,-10.654500,12.714000
-3.130300,-8.063300,12.650500
-0.047700,0.220000,12.587200
2.407100,6.166900,5.964400
-1.212900,13.935800,-11.213900
0.118200,3.223500,12.550500
3.239400,-2.519100,11.325500
4.939000,12.380400,-22.439300
4.818900,1.721100,-17.074900
4.523200,-2.443600,-4.156800
0.427900,-3.303600,6.999900
3.054300,-2.243300,11.566600
0.844200,-3.032800,11.003500
-0.372900,-9.859300,11.196300
2.460000,-1.586100,12.445700
1.544500,-0.339000,12.383400
-0.017000,0.825600,12.321500
0.209500,12.677100,12.259900
0.859000,15.118300,9.363400
-0.339200,25.609200,-6.676000
-1.712500,24.010800,-16.055700
-0.977100,24.195700,-21.377800
1.146300,17.990900,-22.624400
1.517100,12.262600,-22.568500
-5.718300,-0.455000,-17.541800
-5.139200,-0.936500,-7.376200
-0.514200,-3.341100,3.944400
0.818100,-3.729500,10.885500
-1.723900,-1.959300,12.648800
-2.439800,-2.302200,12.585500
-2.646800,-7.187900,11.534200
-5.173900,-9.923400,10.056300
-3.634800,-11.387000,12.414600
-3.468900,-8.358400,12.352600
-1.909700,-2.254200,12.290800
-3.160800,3.614600,12.229300
0.501100,13.541000,12.168200
-0.109100,19.197400,11.450200
1.716900,23.784000,-3.329500
1.810800,23.016900,-13.893500
2.631000,24.322200,-19.424200
4.745900,17.587600,-22.560900
3.525900,11.861400,-21.504400
4.637800,2.346100,-15.768100
1.681100,-3.234800,-4.917900
3.054900,-5.036900,6.478500
4.209700,-8.181100,12.524700
-1.249500,-5.280600,11.976500
0.598800,-9.036000,9.066500
2.700100,-9.782000,12.356900
-0.938000,-6.578000,12.295100
0.260600,2.164900,12.233600
0.990900,10.647300,12.172400
0.954900,13.460900,-0.329700
-1.070700,16.803700,-15.010000
-1.182100,19.526900,-19.658100
0.892300,5.457500,-22.610100
1.721900,0.690300,-17.123300
-0.140700,-1.343500,-5.413200
0.529600,-13.840600,7.408400
-2.356500,-0.488300,12.475300
-3.262200,-9.408000,9.918400
-4.902100,-7.626100,10.548000
-5.416200,-9.439600,12.310600
-2.777300,-5.901200,12.249000
-5.117800,-1.046100,12.187800
-3.145300,9.532700,12.126800
-1.611600,18.035400,12.066200
-6.631700,13.083800,2.362300
-2.123200,25.238100,-10.706200
-1.914800,25.111900,-18.268900
-6.404400,21.734100,-20.286600
-0.877100,19.046900,-22.136900
2.642300,12.534200,-22.228700
1.926100,8.684800,-17.968700
3.732300,-2.237200,-9.993400
5.048200,-4.461300,0.287000
3.767100,-1.710400,8.061400
-2.545400,1.558200,11.819700
0.074400,-0.806500,11.898800
0.617300,-5.673400,9.818500
0.943100,-7.653900,11.754500
2.456400,-8.621300,12.333800
1.216900,-5.222900,12.272100
-0.378700,-5.559000,12.210800
0.535900,5.921700,12.149700
0.092300,8.544500,6.081900
-1.023400,20.588500,-10.355800
-1.177900,21.448400,-18.129900
0.381700,14.180100,-21.744900
1.256800,14.933700,-22.770500
0.776200,-1.526800,-17.573600
1.334800,-7.467200,-4.026300
1.454400,-4.024500,7.720800
-2.344300,-6.866400,11.387800
-4.148500,-10.304200,8.630900
-1.673200,-9.063500,12.392900
-2.742000,-2.326600,12.330900
-1.717800,-0.453800,12.269200
-1.366100,6.356800,12.207900
2.177200,21.981600,12.146800
0.941400,20.253600,-3.384000
1.170200,24.024800,-15.403900
2.839700,16.762700,-19.940400
4.291000,11.502900,-22.071200
5.456300,4.765700,-20.755100
5.562500,-4.404300,-12.072300
5.372700,-8.030700,1.600000
4.499800,-6.165100,10.311500
1.632000,-7.294800,10.055000
1.023300,-8.152000,10.388400
2.462300,-7.841900,12.392500
0.433900,-6.997300,12.330500
-0.447600,3.098900,12.268900
0.267200,11.026100,12.207500
-0.411000,22.564500,-2.008200
-1.724300,13.770300,-15.062000
-0.450300,19.377800,-19.631300
1.208100,15.584800,-22.199700
1.781200,7.583300,-22.122100
1.245600,1.235100,-16.020500
0.152700,-3.089200,-5.660000
0.530900,-4.532200,4.925200
-3.227500,-3.716000,11.237100
-2.134200,-3.166000,11.850600
-5.128500,-7.897200,10.080300
-6.461200,-11.422700,10.558900
-7.294000,-5.956100,12.416700
-1.988600,-5.297200,12.354600
-4.390300,7.423800,12.292900
-1.036800,5.342000,12.231400
2.054400,14.382800,2.991400
0.485600,16.467500,-12.427600
2.120300,16.992900,-18.842600
4.192500,17.334500,-20.890700
4.433700,12.162400,-22.149400
4.073100,5.915200,-18.962100
5.208500,2.990200,-12.347300
2.713700,-1.743200,-2.727200
4.127500,-5.197000,6.277700
4.238000,-7.129900,12.665600
2.601100,-3.827100,12.602300
0.348000,-6.777200,11.226800
-0.904800,-9.188300,11.935700
-1.736800,-6.587800,12.423500
0.192600,-10.760900,12.361400
0.139300,2.340100,12.299600
-2.373200,5.199900,12.238100
-3.834000,13.991200,12.176900
-3.564600,19.233000,12.116000
-3.103600,20.707300,-2.177900
-2.573300,21.828700,-13.624700
-1.712100,22.262800,-19.530900
-0.738400,16.999400,-21.630400
0.595000,17.748500,-23.307100
1.826500,10.255600,-22.368400
-0.091500,3.538900,-16.639800
0.137800,-3.966300,-6.941000
0.399200,-5.602700,3.595800
-1.301900,-6.411100,10.915200
-2.803900,-6.626900,12.614000
-4.381700,-5.928900,11.624500
-6.897700,-2.567700,10.286700
-6.789400,-10.897900,12.441300
-4.789400,-10.619400,12.379100
-2.384800,-10.680700,12.317200
-1.970200,-5.017600,12.255600
-2.382100,0.297800,12.194400
-4.379100,10.114500,12.133400
-1.547600,17.715800,12.072700
1.291200,15.930500,11.677000
0.546000,22.976200,-0.277600
-0.381300,23.127600,-10.728200
-0.081600,23.012000,-18.040600
2.328100,21.791800,-20.874400
4.044200,15.851500,-22.130700
4.295600,12.981700,-23.218700
5.696800,5.319700,-21.925400
5.268000,1.087000,-14.935900
4.278900,-5.831700,-4.194800
4.564900,-9.372300,6.221100
4.966300,-4.981200,11.940200
-3.377800,-1.048100,12.544800
1.960500,-6.881300,12.482100
1.040300,-8.648500,11.421800
0.756300,-7.640100,11.402800
2.234800,-11.217000,12.305500
2.514300,-13.262700,12.244000
1.917900,-6.023400,12.182800
0.285500,-2.435400,12.121900
-2.964000,9.573000,12.061300
-1.807700,9.263000,12.001000
0.281700,15.908300,11.941000
0.671100,21.969800,6.458000
-1.462700,22.714900,-5.275000
-3.106800,22.601300,-14.254100
-1.635200,22.488300,-19.456500
-2.270500,20.646400,-22.693100
0.338400,17.921800,-23.902300
-5.099000,13.359200,-23.260900
-5.595400,9.779800,-23.742700
-4.061400,5.067300,-21.102700
1.139700,1.698500,-16.207300
-0.012300,-3.593200,-9.527600
0.717000,-5.190900,-2.252200
-0.196900,-7.598000,4.972500
0.056700,-6.449500,9.475500
0.189900,-5.664300,12.685100
-1.200400,-5.910000,12.621700
-2.026100,-4.086000,12.158800
-4.153600,-7.440000,9.931800
-4.047000,-11.127500,10.742500
-4.074400,-13.662200,12.394400
-2.748100,-11.020200,12.332400
-1.333200,-9.930800,12.270800
-4.557900,-3.389800,12.209400
-3.979900,4.348200,12.148400
1.068300,12.693400,12.087600
1.827900,21.370900,4.993000
0.067200,22.298300,-7.347500
-0.252500,22.205300,-15.987400
-1.664400,19.356700,-18.559800
0.319500,19.331400,-21.369600
3.759000,15.824600,-22.461400
5.939800,7.905300,-22.113200
3.979800,2.029700,-18.678300
4.174400,-3.206500,-12.310300
3.619700,-6.738800,-3.305200
4.118700,-9.221600,3.314800
-1.611600,-8.329500,8.047600
3.775000,-7.654000,11.574800
4.046800,-6.734000,12.598200
-5.670000,-6.631200,12.535200
2.696600,-5.621000,12.472500
-1.978100,-7.165700,12.384600
-3.900900,-8.771800,12.198700
-2.604100,-9.216500,11.267900
-1.764100,-11.975200,12.230900
-2.553600,-13.750300,12.169800
2.160900,-12.699700,12.108900
2.750600,-9.969600,12.048400
-1.037900,-4.374400,11.988100
-0.494100,1.812400,11.928200
0.147000,7.436900,11.868500
0.870700,14.403500,11.809200
0.823500,20.739400,8.869700
-0.269700,21.253000,-3.914500
-0.556700,22.104100,-13.114900
-1.497600,21.993600,-17.915500
-1.714100,20.833300,-20.220900
-0.363900,17.874200,-21.199300
-0.598000,15.246900,-24.439100
0.570300,9.146300,-24.066700
0.329100,1.710800,-19.926100
0.668300,-1.207500,-9.779600
1.780200,-7.244800,1.588800
0.973000,-1.551300,8.701400
-1.834400,9.740200,12.427200
-1.963400,-8.064600,11.145600
-3.185600,-10.118900,9.926900
-3.365100,-10.935800,11.664600
-0.541000,-11.939200,12.201400
-1.768000,-10.268500,12.140400
-1.539900,-9.623800,12.079700
-2.170900,-7.647800,12.019300
-0.842200,-1.725800,11.959200
-2.556200,3.666100,11.899400
-0.691700,6.710000,11.839900
-0.249800,9.926900,11.780700
-3.101100,10.689900,11.721800
-3.242800,12.302200,11.663200
0.745900,11.130200,11.604900
-1.235700,12.392300,11.546900
-1.174800,14.236800,11.489100
-0.649400,14.153700,11.431700
-0.038500,15.272100,11.010500
0.259600,17.728900,5.474500
-1.228700,21.271400,-0.038700
-2.623800,21.165100,-5.965100
-2.224600,21.059200,-10.594100
-4.770500,20.953900,-14.366000
-4.329600,20.849200,-17.056100
-3.161700,20.744900,-19.251400
-4.599600,20.641200,-19.960600
-0.077400,20.538000,-21.509800
-1.471100,20.435300,-22.960800
2.082200,18.572700,-23.518000
1.750100,17.710100,-24.775400
1.941600,12.412200,-24.780300
3.364100,7.107400,-22.042200
2.179500,0.397000,-17.499500
-0.059500,-2.998500,-12.107300
1.387300,-5.530900,-5.703100
0.169800,-10.238400,0.661900
-0.169500,-8.998100,5.524800
1.351800,-7.585200,9.912900
-1.726700,-2.111600,11.872300
-1.663300,-1.398000,12.372900
-4.343100,-7.172300,12.401000
-3.868600,-7.610600,12.339000
-3.165300,-8.637800,12.277300
-3.769000,-10.122200,12.215900
-6.631300,-10.562400,11.964800
-1.865400,-10.533500,10.613400
0.905900,-14.400900,12.042000
-13.344500,-13.189800,11.981800
0.596300,-13.881700,11.921800
-8.784000,-13.245100,11.445800
-6.311700,-12.237600,11.805000
-17.718800,-11.876100,11.746000
-16.097900,-11.416400,11.687300
-10.963000,-8.933400,11.628800
-17.494900,-10.237500,11.570700
-8.023000,-8.694500,11.512800
-3.266800,-8.122000,11.455300
-7.461300,-9.618500,11.398000
-5.739200,-8.142900,11.341000
-10.445600,-8.578800,11.284300
-9.163700,-8.600300,11.227900
1.129200,-11.290600,11.171700
0.475300,-9.315800,9.810600
-12.021300,-8.652000,4.156600
-11.882600,-2.141200,-1.769400
0.668700,-5.664500,-10.823300
4.173200,-5.297800,-19.660300
-1.795700,-1.339300,-24.289900
-9.851000,2.551700,-27.111500
5.001800,13.084000,-27.271500
-8.618500,15.039400,-26.985000
-7.943900,14.852200,-25.801500
-6.524400,17.339700,-25.117300
-14.139000,17.877300,-23.707200
3.692600,18.674400,-22.247000
-16.898700,16.922500,-20.675000
-16.814200,20.962300,-19.994900
1.297600,20.857500,-18.558100
-16.357700,20.753200,-18.591600
-11.881600,20.649400,-19.044300
-11.948500,20.215500,-18.994400
-7.370500,20.445100,-18.244100
6.318800,20.342900,-17.771600
-8.115900,20.241200,-17.871000
-4.596100,20.140000,-16.952300
0.843500,20.039300,-16.655500
-3.078400,19.939100,-16.994000
-4.383200,19.839400,-17.759800
-3.207900,19.740200,-18.381100
-5.851300,19.641500,-18.510800
-8.765200,19.543300,-17.758200
-5.570900,19.445600,-18.126900
-5.285700,18.839000,-18.524800
-8.514500,19.254100,-18.501300
-8.424300,19.157900,-18.280100
-4.571700,19.062100,-18.153000
-8.054300,18.966800,-17.738100
3.231600,18.871900,-17.404000
14.673100,18.777600,-17.367000
17.516600,17.840700,-16.965600
-6.463400,15.833100,-17.019000
-8.104000,18.515300,-16.216600
-7.603500,18.422700,-15.394400
1.106400,18.330600,-15.667700
-8.517100,18.239000,-15.758600
-1.292000,18.147800,-13.232400
-16.165300,18.057000,-9.208000
-8.773300,17.966800,-3.783400
-12.134800,11.512400,2.574400
-10.987500,6.107300,14.579200
-15.224400,11.555400,14.934700
-3.368900,-3.058000,14.860000
-8.099100,-11.404800,14.785700
-0.978500,-10.156300,14.711800
-12.281200,-15.281500,14.638200
-2.039400,-16.091600,14.565000
-14.645100,-8.809600,14.492200
-4.601200,-17.027500,14.419700
0.726500,-13.877800,14.347600
-7.591600,-16.594200,14.275900
-0.602300,-11.206600,14.204500
1.352400,-15.899900,14.133500
2.460900,-15.572600,14.062800
-6.497300,-16.972200,13.992500
-13.787900,-15.431300,13.922500
10.549900,-14.937100,13.852900
-0.810400,-15.174600,13.783700
11.406800,-15.001000,13.714800
-9.439900,-15.641000,13.646200
-6.356700,-14.247300,13.577900
-1.613700,-8.702200,13.510100
-7.148600,-13.515400,13.442500
-7.665700,-13.869600,13.375300
-3.728700,-13.566700,13.308400
-12.353300,-12.857800,13.006600
0.026400,-13.796800,12.786600
5.566800,-13.468100,12.891900
-4.784400,-15.378600,12.686800
8.768100,-14.374700,12.985000
15.291900,-15.177400,12.920100
-5.550400,-15.058700,12.855500
0.818700,-14.242200,12.791200
4.403400,-13.680100,12.727300
-6.633000,-13.764200,12.638000
9.011500,-11.853300,12.384200
2.341600,-13.419300,12.517700
-6.749600,-12.096300,12.475900
3.519400,-10.217600,12.413500
10.538900,-11.300800,12.351500
-0.304200,-12.116500,12.289700
-6.679700,-8.989000,12.228300
-6.894200,-9.742300,12.167100
-15.391000,-8.940600,12.106300
-11.546400,-8.948300,12.045800
-13.690600,-8.836800,11.985500
-13.839000,-8.814100,11.925600
-15.204400,-11.832200,10.782300
-12.835900,-6.149100,8.402500
-8.077200,-10.305400,7.030800
-7.402900,-8.862100,5.630100
-6.033700,-9.935500,3.130800
-7.712200,-8.408300,-0.032900
-3.736900,-7.398800,-3.719300
-7.452400,-6.470500,-6.731900
2.000300,-2.827800,-9.860600
12.621000,-5.134800,-11.903600
-3.203500,1.718300,-13.314400
-4.788900,-4.648200,-13.097700
13.972900,-2.392100,-13.129900
-2.027600,-4.453400,-11.913300
-14.397400,-5.055500,-11.782200
-14.883000,-4.203300,-10.839200
4.026900,-4.387200,-10.568100
-14.828800,-4.770400,-9.752700
-3.201600,-5.687800,-9.916000
-7.143900,-5.025500,-10.147700
-14.702900,-0.772900,-10.776100
-14.534100,-3.993200,-11.494300
7.522200,-2.912800,-12.039700
-10.748100,-1.642400,-14.172000
-7.908600,-1.076600,-16.543700
-12.642300,1.402400,-19.101400
-11.609200,2.806200,-20.557300
-4.223200,2.782600,-20.728500
-3.115500,0.988600,-18.940100
4.030200,-0.965700,-17.084300
-5.577000,-2.221500,-14.982800
2.009900,-4.178800,-11.922000
